,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg prob,logreg,rf,avg,init_price,max_price,cur_price,% to max,% to last
77,BANDUSDT,1.38145042,1.403754698,92,0,92,1.525749934,6.12257226,4.596822326,74.76923077,82.99627854,-8.227047775,63.34983888,0.432804807,2.346306542,0.489267996,0,0.288625929,0.534790427,0.373540226,0.534790427,0.370169168,0.12172441,0,0.060862205,2.037,2.605,2.571,27.88%,26.22%
9,ACMUSDT,0.14299158,0.999574278,100,0,100,1.408131175,3.010662151,1.602530976,72.91139241,84.35036532,-11.43897292,77.87145895,-0.316449954,2.346306542,0.443705294,0.364992447,0.170317374,0.256434067,0,0.632940406,0.311398265,0.121393134,0,0.060696567,2.167,2.684,2.582,23.86%,19.15%
199,ETHUSDT,4.013620764,-0.328444442,92,0,92,3.11371917,8.179996507,5.066277337,83.43056594,88.33208676,-4.901520818,71.73106238,0.931795264,2.346306542,0,0,0.238686176,0.462994012,0.200938535,0.364992447,0.211268528,0.020336032,0.1,0.060168016,2779.66,3928.87,3905.06,41.34%,40.49%
216,FLMUSDT,1.413382962,0.742907399,100,0,100,2.022247861,2.382891603,0.360643741,79.35779817,89.76608429,-10.40828613,63.48936475,0.082784899,2.346306542,0.518703376,0.392699939,0.072682835,0,0.367213239,0.77521556,0.354419158,0.117653607,0,0.058826803,0.0896,0.1315,0.1238,46.76%,38.17%
341,MASKUSDT,-0.042245029,0.491272998,92,0,92,0.816533066,1.225801034,0.409267968,71.33443163,81.05436573,-9.719934102,55.24258283,-0.044829749,2.346306542,0.430227096,0.436365502,0.286910795,0.462994012,0.54002427,0.223235939,0.396626269,0.117436916,0,0.058718458,3.876,5.036,4.983,29.93%,28.56%
100,BNTUSDT,0.836580418,-1.043419406,96,0,96,0.878262709,2.150472249,1.27220954,59.41489362,73.71613154,-14.30123792,58.95784975,0.819656815,2.346306542,0.556359057,0.479073082,0.321952032,0.197648262,0.506180695,0,0.343535521,0.016477833,0.1,0.058238916,0.7937,0.9623,0.9623,21.24%,21.24%
365,MTLUSDT,1.264152686,-0.248239232,96,0,96,2.132907069,1.931236188,-0.201670881,60.06711409,76.38753516,-16.32042106,57.05993354,0.744601703,2.346306542,0.592184119,0,0.301231105,0,0.516218832,0.563940484,0.32892909,0.015847159,0.1,0.057923579,1.576,3.582,2.618,127.28%,66.12%
536,TRXUSDT,1.800657395,0.931723294,100,0,100,1.380926631,7.137159803,5.756233171,83.8464971,92.86233548,-9.015838382,85.14439354,0.901882503,2.346306542,0.352554944,0.462994012,0.24432273,0,0,0.330060616,0.231655384,0.013009767,0.1,0.056504884,0.13518,0.14372,0.13725,6.32%,1.53%
91,BLURBTC,-1.139600672,-26.37651995,0,76,-76,0.085917569,-0.740045662,-0.825963231,49.38271605,49.24554184,0.137174211,49.40890446,-0.236397528,5.542864557,0.552979932,0.414952281,0.457028768,0.644200403,0.515895975,0,0.430842893,0.112118422,0,0.056059211,1.36E-05,1.39E-05,1.38E-05,2.13%,1.10%
270,IDEXBTC,-0.131886834,0.255233165,8,48,-40,0.355691289,-0.620322931,-0.97601422,75,52.77777778,22.22222222,55.75371888,-0.64782604,2.346306542,0.44012163,0.421073114,0.528486403,0,0.553049279,0.632940406,0.429278472,0.111934666,0,0.055967333,1.11E-06,1.16E-06,1.16E-06,4.50%,4.50%
330,LTCUSDT,-0.081113975,0.180531346,80,0,80,0.127998841,0.649567087,0.521568247,38.14285714,48.0952381,-9.952380952,48.91638372,-0.342381384,2.346306542,0.449641379,0.417341031,0.438848104,0.659852077,0.523200062,0,0.414813775,0.109380161,0,0.054690081,69.92,94.49,88.55,35.14%,26.64%
155,DATABTC,0.224112101,0.294305994,88,40,48,1.056396715,2.543811026,1.487414311,56.81818182,39.55862978,17.25955204,62.11752507,-0.121389586,2.346306542,0.464593303,0.424959695,0.584494884,0,0.440559413,0.632940406,0.424591284,0.108459214,0,0.054229607,1.21E-06,1.37E-06,1.35E-06,13.22%,11.57%
118,CFXBTC,0.052120744,-0.055251184,20,84,-64,-0.407183974,-0.575052515,-0.167868541,8.333333333,8.641975309,-0.308641975,44.60618257,-0.496426861,2.346306542,0.438859134,0.406103565,0.541246661,0.659852077,0.480558495,0,0.421103322,0.108215095,0,0.054107548,4.47E-06,4.58E-06,4.46E-06,2.46%,-0.22%
120,CHESSBTC,-0.170455631,0.224342512,0,76,-76,0.303873697,-0.985031224,-1.28890492,69.23076923,58.7954681,10.43530113,46.89642607,-0.465359024,2.346306542,0.470761666,0.42291605,0.46687101,0.277033321,0.489680695,0.364992447,0.415375865,0.106233679,0,0.053116839,4.03E-06,4.15E-06,4.08E-06,2.98%,1.24%
108,BTCUPUSDT,3.077189896,-0.098349398,92,0,92,3.365035355,8.914639966,5.549604611,87.37107977,89.85476742,-2.483687645,73.94672112,0.987479047,2.346306542,0.462994012,0,0.462994012,0.424959695,0.173749685,0,0.254116234,0.005498839,0.1,0.05274942,0,0,0,#DIV/0!,#DIV/0!
301,KLAYBTC,-0.189796774,-0.524847648,8,92,-84,-0.116483525,-0.931976504,-0.81549298,16.85393258,16.47940075,0.374531835,38.5624156,-0.480102495,2.346306542,0.495683392,0.438109933,0.488618119,0.615982728,0.502802909,0,0.423532847,0.103454481,0,0.05172724,4.32E-06,4.37E-06,4.37E-06,1.16%,1.16%
331,LTOBTC,-0.049819382,0.178040697,20,76,-56,0.171013884,-0.88515094,-1.056164824,94.11764706,61.00217865,33.11546841,53.56927765,-0.583112911,2.346306542,0.431498462,0.415363024,0.431489267,0,0.55805312,0.632940406,0.41155738,0.101430923,0,0.050715462,1.73E-06,1.82E-06,1.82E-06,5.20%,5.20%
385,OGBTC,-0.055683109,-0.416601066,96,88,8,0.023609027,-0.707405948,-0.731014975,33.33333333,37.44246414,-4.109130807,46.71282448,-0.343348925,2.346306542,0.431118969,0.415088937,0.469766289,0.644200403,0.491510589,0,0.408614198,0.099068475,0,0.049534238,0.0001009,0.0001028,0.0001027,1.88%,1.78%
531,TRBUSDT,0.481671597,0.119096669,92,0,92,0.830007941,0.323017195,-0.506990746,58.0616213,68.9301027,-10.8684814,52.37155135,0.857669331,2.346306542,0.605173561,0.457974925,0.281556792,0.364992447,0.548213273,0.223235939,0.41352449,0.097764714,0,0.048882357,123.87,140.95,107.66,13.79%,-13.09%
137,CREAMUSDT,0.879300864,-1.077072646,0,36,-36,1.166029263,0.278501815,-0.887527447,28.92857143,39.80281326,-10.87424184,50.27042595,0.091560752,3.76765578,0.613084077,0.373783383,0.517350121,0.610530305,0.529480063,0,0.440704658,0.094290842,0,0.047145421,16.41,18.6,18.17,13.35%,10.73%
480,SEIUSDT,4.780218863,-0.817055834,96,0,96,3.594323574,7.817564683,4.223241109,71.97692478,78.34424755,-6.367322769,69.54872145,0.809516238,3.095325796,0.462994012,0,0,0.439398072,0.342347328,0.632940406,0.312946636,0.093581288,0,0.046790644,0.9041,1.0115,0.9345,11.88%,3.36%
528,TLMBTC,-0.26294062,0.304037958,0,76,-76,0.707163644,-0.967948098,-1.675111742,83.33333333,72.22222222,11.11111111,53.40489404,-0.512799359,2.346306542,0.50477505,0.405132664,0.383008234,0.135515984,0.561995536,0.462994012,0.40890358,0.08620032,0,0.04310016,3.10E-07,3.20E-07,3.20E-07,3.23%,3.23%
551,UTKUSDT,0.257045793,0.554160659,24,0,24,0.750669027,2.813869287,2.06320026,74.16666667,86.77882056,-12.6121539,59.45093565,-0.0808067,2.346306542,0.487085801,0.59645153,0.336501636,0,0.493017593,0.462994012,0.396008429,0.082958681,0,0.041479341,0.0854,0.113,0.113,32.32%,32.32%
428,POWRUSDT,0.693787544,-0.131024557,80,60,20,0.755329511,0.174221496,-0.581108015,37.25943033,44.21349756,-6.954067231,49.12227167,0.825395455,2.346306542,0.529956295,0.394363111,0.350627845,0.6125018,0.524287405,0,0.401956076,0.08252101,0,0.041260505,0.3369,0.398,0.3858,18.14%,14.51%
115,CELOUSDT,0.888030962,0.969481767,96,0,96,1.26219276,3.329302624,2.067109864,66.66666667,81.21743551,-14.55076884,55.99269339,0.475622612,2.346306542,0.605979139,0.330060616,0.330060616,0,0.546420495,0.632940406,0.407576879,0.080296325,0,0.040148163,0.732,1.2376,1.1845,69.07%,61.82%
396,OPBTC,0.058620322,-0.416125317,56,32,24,-0.121999303,-0.720009568,-0.598010265,30.85020243,16.84527676,14.00492567,48.17776711,-0.044676579,2.346306542,0.438983771,0.420751881,0.489924742,0.340937151,0.512684996,0.223235939,0.404419747,0.075364135,0,0.037682068,6.93E-05,7.21E-05,7.21E-05,4.16%,4.16%
290,JOEBTC,-0.198191377,0.115040649,20,76,-56,0.658915191,-1.718791394,-2.377706585,70.88607595,60.3771097,10.50896624,46.44615143,0.007918135,2.346306542,0.483536909,0.384526632,0.392699939,0.301231105,0.493468499,0.301231105,0.392782365,0.0744244,0,0.0372122,1.06E-05,1.07E-05,1.07E-05,1.61%,1.32%
89,BICOUSDT,2.478913416,0.630522039,100,52,48,2.301956326,4.963297623,2.661341297,76.16580311,86.03225003,-9.866446921,62.83306958,0.295480157,2.346306542,0.340937151,0.301231105,0,0.147074488,0.428479596,0.632940406,0.308443791,0.073685545,0,0.036842772,0.4269,0.5757,0.5673,34.86%,32.89%
447,RAYUSDT,-0.302211614,-0.292230826,28,52,-24,-0.314588875,-1.739484179,-1.424895304,5.961538462,16.3974359,-10.43589744,42.23636084,0.841562387,2.346306542,0.52077484,0.515844953,0.545059492,0.450887546,0.490175055,0,0.420456981,0.06984979,0,0.034924895,1.0317,1.5962,1.4812,54.72%,43.57%
167,DIAUSDT,4.117565449,1.013003737,100,0,100,3.160159575,7.734222813,4.574063238,73.4496124,64.7924696,8.657142803,74.05199803,0.509533681,2.346306542,0,0,0.256434067,0.462994012,0.170317374,0.632940406,0.253780976,0.069747212,0,0.034873606,0.6022,0.6226,0.6072,3.39%,0.83%
92,BLURUSDT,1.13646726,-28.85475078,92,52,40,3.173064797,9.991397497,6.8183327,65.51878354,71.67561121,-6.156827668,60.26418278,0.331862149,5.542603742,0.462994012,0,0.277033321,0.418090583,0.485238293,0.5,0.357226035,0.06794302,0,0.03397151,0.7012,0.825,0.6945,17.66%,-0.96%
332,LTOUSDT,1.335586319,1.427154884,100,0,100,1.440134597,2.910845437,1.47071084,73.21428571,87.81653335,-14.60224763,61.04157542,-0.050107074,2.346306542,0.512101429,0.364992447,0.205499841,0.364992447,0.457573722,0.256434067,0.360265659,0.063985336,0,0.031992668,0.0891,0.1204,0.1204,35.13%,35.13%
504,STRAXUSDT,1.178801848,0.525780793,96,0,96,2.222815154,1.367483847,-0.855331306,74.10358566,83.37724938,-9.273663723,58.51424784,0.851558858,2.346306542,0.462994012,0.462994012,0.508505787,0.223235939,0.504484953,0.256434067,0.403108129,0.062091393,0,0.031045696,1.003,1.675,1.554,67.00%,54.94%
187,ENJUSDT,0.766654278,1.147509392,96,0,96,1.688381331,2.093125273,0.404743942,77.72795217,86.86023916,-9.132286996,60.8249703,-0.069047565,2.346306542,0.514831708,0.350168472,0.223235939,0.147074488,0.464727076,0.462994012,0.360505283,0.059734668,0,0.029867334,0.3222,0.5922,0.5702,83.80%,76.97%
400,ORNBTC,7.924772541,-0.354020526,96,76,20,5.477108296,9.868703217,4.391594921,78.19516408,73.90370117,4.291462908,76.75746549,-0.503299454,2.346306542,0,0.5,0.5,0.632940406,0.113262825,0,0.291033872,0.059600752,0,0.029800376,3.55E-05,3.71E-05,3.58E-05,4.48%,0.62%
337,MANABTC,-0.206027846,0.10720825,0,84,-84,0.01556142,-1.467982867,-1.483544286,40.77669903,26.86084142,13.91585761,42.280799,-0.536407817,2.346306542,0.48909008,0.473463236,0.47288792,0,0.487913686,0.462994012,0.397724822,0.059250835,0,0.029625417,9.48E-06,9.78E-06,9.70E-06,3.16%,2.32%
582,XAIUSDT,3.81603731,-47.88931009,88,0,88,1.52859711,11.41929118,9.890694065,60.45845272,71.06325979,-10.60480707,55.42040052,0.435608816,7.207239051,0,0.462994012,0.301231105,0.59645153,0.549253715,0,0.318321727,0.058976494,0,0.029488247,0.9735,1.572,1.437,61.48%,47.61%
515,SUSHIUSDT,1.427023691,1.4786446,96,0,96,1.93170939,3.698188683,1.766479292,62.06896552,78.08499022,-16.0160247,58.69642241,0.468223333,2.346306542,0.558406429,0.238686176,0.334635835,0,0.503418498,0.632940406,0.378014557,0.052903391,0,0.026451695,1.248,2.046,2.002,63.94%,60.42%
449,RDNTUSDT,0.635690836,-0.378318641,92,0,92,0.966308239,0.748389937,-0.217918303,52.67665953,69.37901499,-16.70235546,51.06696165,0.126901087,3.133111301,0.512705652,0.424959695,0.443922873,0,0.543687413,0.462994012,0.398044941,0.052488569,0,0.026244284,0.3056,0.4053,0.3936,32.62%,28.80%
197,ETHUPUSDT,3.686202579,-0.502169868,92,0,92,4.442915467,8.2344578,3.791542333,83.65797293,88.62110708,-4.963134148,68.53673915,0.747909825,2.346306542,0,0,0,0.462994012,0.39700532,0.563940484,0.237323303,0.052152039,0,0.026076019,0,0,0,#DIV/0!,#DIV/0!
393,ONTBTC,-0.462978691,0.032719614,4,88,-84,0.08182533,-2.471392565,-2.553217895,39.58333333,29.04984587,10.53348746,39.87154648,-0.618122571,2.346306542,0.441003445,0.457148971,0.450136253,0,0.470139322,0.462994012,0.380237001,0.051348064,0,0.025674032,4.86E-06,4.98E-06,4.96E-06,2.47%,2.06%
27,ALICEBTC,-0.221809332,0.250423149,92,76,16,0.403178202,-0.65696354,-1.060141742,70.35175879,52.7638191,17.5879397,56.40475271,-0.518902039,2.346306542,0.489267996,0.412519821,0.494396515,0,0.524836701,0.462994012,0.397335841,0.050121316,0,0.025060658,2.55E-05,2.66E-05,2.66E-05,4.19%,4.19%
538,TWTBTC,-0.130937867,1.185724031,0,88,-88,0.404405558,-1.127082958,-1.531488516,92.2705314,63.01223352,29.25829788,58.66519381,-0.617837803,2.346306542,0.441443312,0.43085877,0.488665154,0,0.504795818,0.462994012,0.388126178,0.049921473,0,0.024960736,2.59E-05,2.66E-05,2.66E-05,2.86%,2.79%
232,GALABTC,-0.296799166,0.088450898,0,48,-48,0.420304848,-0.865439655,-1.285744503,83.33333333,61.11111111,22.22222222,50.47096741,-0.515400431,2.346306542,0.516501296,0.404997695,0.471529318,0,0.529480063,0.462994012,0.397583731,0.049336165,0,0.024668083,5.30E-07,5.40E-07,5.30E-07,1.89%,0.00%
57,ATABTC,-0.176803088,0.556846996,12,76,-64,0.404353156,-0.740433227,-1.144786383,70.58823529,55.85072739,14.73750791,54.43543637,-0.62016982,2.346306542,0.477565344,0.39779828,0.488665154,0,0.560102458,0.462994012,0.397854208,0.048477741,0,0.024238871,2.05E-06,2.08E-06,2.03E-06,1.46%,-0.98%
38,ANKRBTC,-0.174066646,0.182309112,4,80,-76,0.280818722,-0.840045074,-1.120863796,87.5,64.81481481,22.68518519,54.08915946,-0.61500579,2.346306542,0.468049813,0.410925889,0.459141485,0,0.543164008,0.462994012,0.390712535,0.048331787,0,0.024165893,5.30E-07,5.60E-07,5.60E-07,5.66%,5.66%
507,STXBTC,3.591736051,-0.003245903,88,52,36,3.688038907,10.43680142,6.748762517,73.56205853,76.37066936,-2.808610831,73.34658649,0.433914125,2.346306542,0,0,0,0.518703376,0.190374577,0.534790427,0.207311397,0.047305555,0,0.023652778,4.86E-05,4.86E-05,4.85E-05,0.00%,-0.21%
443,RADBTC,-0.47220758,0.210548869,12,84,-72,-0.037974915,-1.192787728,-1.154812813,56.68358714,38.46296129,18.22062585,47.81629346,-0.615695228,2.346306542,0.4560947,0.417423268,0.46644899,0,0.504068532,0.462994012,0.384504917,0.047256408,0,0.023628204,3.90E-05,4.07E-05,4.07E-05,4.23%,4.23%
228,FTMBTC,-0.190423689,-0.33239366,16,96,-80,0.017272368,-1.714405313,-1.731677681,38.82352941,22.34791352,16.47561589,41.04433904,-0.365885233,2.346306542,0.496729635,0.482516311,0.473731534,0.408193433,0.476300283,0,0.389578533,0.046287143,0,0.023143572,7.72E-06,7.98E-06,7.97E-06,3.37%,3.24%
264,HOOKUSDT,0.292172338,0.832499856,96,52,44,0.971409932,0.743387224,-0.228022708,84.31055398,89.62691665,-5.316362672,61.69846336,-0.348635661,2.346306542,0.517825813,0.410304921,0.462994012,0.462994012,0.449371384,0,0.383915024,0.044749128,0,0.022374564,1.0136,1.4516,1.344,43.21%,32.60%
180,EDUBTC,-0.027988524,0.979956517,100,0,100,0.597352676,0.815895215,0.218542539,89.84126984,77.03507012,12.80619972,64.85853315,-0.465014209,3.047199325,0.418502648,0.413082734,0.394697437,0.135515984,0.398754023,0.364992447,0.354257546,0.044628527,0,0.022314264,1.58E-05,1.66E-05,1.64E-05,4.55%,3.60%
70,AXSBTC,-0.294377897,-0.098083216,0,88,-88,0.156580299,-1.823229338,-1.979809638,34.19689119,26.07944732,8.117443869,40.13166777,-0.50237964,2.346306542,0.508905986,0.471578434,0.437132519,0.408193433,0.470748452,0,0.382759804,0.043360328,0,0.021680164,0.0001528,0.0001569,0.0001569,2.68%,2.68%
193,ERNUSDT,1.530474153,-0.38518854,96,8,88,1.916730156,6.374394962,4.457664806,62.24350205,75.1506656,-12.90716355,62.66270343,0.346803595,2.346306542,0.563940484,0,0.374912115,0,0.422185141,0.77521556,0.356042217,0.04032309,0,0.020161545,2.4,4.465,4.465,86.04%,86.04%
476,SCRTBTC,-0.248350708,-0.318920668,76,72,4,0.118016,-0.967580217,-1.085596217,20.62256809,14.65629053,5.966277562,45.89979918,-0.507515403,2.346306542,0.499671767,0.417881674,0.428393051,0.433870153,0.471111325,0,0.375154662,0.039321816,0,0.019660908,8.19E-06,8.45E-06,8.45E-06,3.17%,3.17%
254,HBARBTC,-0.259323934,0.311555165,0,76,-76,0.44387789,-1.629518547,-2.073396438,58.33333333,34.72222222,23.61111111,52.73519162,-0.458131331,2.346306542,0.507421463,0.460520987,0.460052927,0,0.547929713,0.364992447,0.390152923,0.038494283,0,0.019247142,1.63E-06,1.71E-06,1.71E-06,4.91%,4.91%
540,TUSDT,1.161902977,-0.440564646,92,52,40,1.909434148,0.797656554,-1.111777594,53.80313199,62.34153617,-8.538404176,56.11490268,-0.024558097,2.346306542,0.40384798,0.462994012,0.402894859,0.398754023,0.542226336,0,0.368452868,0.038065366,0,0.019032683,0.02857,0.03527,0.03466,23.45%,21.32%
601,ZENUSDT,3.770729255,2.388805672,100,0,100,3.815245861,3.722607798,-0.092638062,92.71255061,77.4681356,15.24441501,83.07604577,0.099588512,2.346306542,0,0,0,0.408193433,0,0.632940406,0.173522306,0.03674386,0,0.01837193,12.48,13.13,12.48,5.21%,0.00%
244,GMTBTC,-0.545650139,-0.022661389,4,76,-72,0.276583711,-2.480973442,-2.757557153,41.66666667,25.22394488,16.44272179,38.10556334,-0.456703193,2.346306542,0.484683856,0.462994012,0.459101273,0,0.511751243,0.364992447,0.380587139,0.036538839,0,0.018269419,5.21E-06,5.37E-06,5.37E-06,3.07%,3.07%
25,ALGOBTC,-0.214326736,-0.258527619,0,84,-84,0.355976498,-1.304099964,-1.660076462,82.35294118,62.84780579,19.50513539,47.53372606,-0.389964207,2.346306542,0.489816604,0.44612284,0.528486403,0,0.506341752,0.364992447,0.389293341,0.036342317,0,0.018171158,3.69E-06,3.78E-06,3.78E-06,2.44%,2.44%
599,YGGUSDT,1.29728894,1.079328892,96,52,44,1.994647128,1.800954051,-0.193693077,76.22820919,80.51318511,-4.284975913,62.10528536,0.800615594,2.346306542,0.572861981,0.197648262,0.21623738,0.364992447,0.442508683,0.256434067,0.34178047,0.036295277,0,0.018147639,0.5081,0.7992,0.6667,57.29%,31.21%
176,DYDXBTC,-0.155841068,-0.417799427,16,96,-80,-0.124604829,-1.486830403,-1.362225574,36.03504929,24.37754243,11.65750686,45.38858682,-0.459924258,2.346306542,0.450023281,0.470004998,0.492736125,0,0.465712385,0.364992447,0.373911539,0.035525132,0,0.017762566,6.08E-05,6.13E-05,6.07E-05,0.72%,-0.16%
399,ORDIUSDT,2.374141734,-1.159816,92,8,84,2.057456505,2.88054909,0.823092585,75.59375,80.13244048,-4.538690476,56.84003668,0.784198462,4.973208267,0,0.563940484,0,0.462994012,0.526006213,0,0.258823451,0.035311077,0,0.017655538,67.892,95.307,78.067,40.38%,14.99%
458,RLCBTC,4.417407504,1.367666792,100,84,16,1.880347269,3.555647485,1.675300216,79.12049861,76.15813345,2.96236516,72.68430533,-0.393945684,2.346306542,0,0.301231105,0.392699939,0.319856591,0.1496269,0.364992447,0.254734497,0.03512003,0,0.017560015,6.07E-05,7.02E-05,6.65E-05,15.60%,9.62%
49,ARKMUSDT,4.082009452,-0.327900078,96,0,96,4.861797527,9.455659946,4.593862419,83.63586359,81.26237326,2.373490328,79.46883106,0.745153195,3.016050282,0,0,0,0.392699939,0,0.632940406,0.170940058,0.034200527,0,0.017100263,0.9293,2.9813,2.858,220.81%,207.54%
603,ZILUSDT,1.376403156,1.257370341,96,0,96,1.771062209,1.613266463,-0.157795746,76.25899281,83.85915952,-7.600166718,60.12058303,-0.037798894,2.346306542,0.5130909,0.147074488,0.323861542,0.408193433,0.487640196,0.223235939,0.350516083,0.034029994,0,0.017014997,0.02261,0.03979,0.03498,75.98%,54.71%
560,VIDTBTC,-0.139374763,0.910948022,68,64,4,0.467677517,0.176162058,-0.291515459,50,36.11111111,13.88888889,58.17654418,-0.510478101,2.346306542,0.437269736,0.397340417,0.470998088,0.408193433,0.506726835,0,0.370088085,0.032758567,0,0.016379283,7.30E-07,7.50E-07,7.50E-07,2.74%,2.74%
516,SXPBTC,-0.246726676,0.205434127,4,88,-84,0.112428498,-1.242903043,-1.355331541,52.3255814,36.88199828,15.44358312,38.09506764,-0.491750835,2.346306542,0.498910549,0.438415947,0.42831066,0.364992447,0.507527564,0,0.373026195,0.032068832,0,0.016034416,6.68E-06,6.84E-06,6.82E-06,2.40%,2.10%
148,CVXUSDT,1.024505129,1.043960787,96,8,88,1.61745335,3.43644531,1.81899196,89.70414201,91.9818886,-2.277746584,68.71625338,-0.335124568,2.346306542,0.530870333,0.319856591,0.242036462,0.508505787,0.381127016,0,0.330399365,0.030780682,0,0.015390341,3.65,5.628,5.24,54.19%,43.56%
522,THETABTC,-0.22322703,0.455239819,20,76,-56,0.59051008,-1.59118413,-2.18169421,79.18367347,61.30364873,17.88002474,51.39467151,-0.425850483,2.346306542,0.496309134,0.418624797,0.383438376,0,0.534790427,0.364992447,0.366359197,0.030072552,0,0.015036276,2.23E-05,2.28E-05,2.28E-05,2.38%,2.38%
88,BICOBTC,0.065882906,0.472573551,0,48,-48,0.489749044,-0.352391352,-0.842140397,77.77777778,59.82905983,17.94871795,57.58791975,-0.441576181,2.346306542,0.433171488,0.419024814,0.459702505,0,0.513684722,0.364992447,0.365095996,0.029530211,0,0.014765106,8.28E-06,8.50E-06,8.50E-06,2.66%,2.66%
389,ONEBTC,-0.183370403,0.164378816,0,52,-52,0.390819538,-0.930882908,-1.321702446,60,53.33333333,6.666666667,51.028214,-0.484008347,2.346306542,0.481796906,0.418090583,0.505888511,0.319856591,0.544071019,0,0.378283935,0.026291221,0,0.013145611,3.30E-07,3.40E-07,3.40E-07,3.03%,3.03%
278,INJBTC,-0.811444544,0.406749019,20,88,-68,0.193022352,-3.612073072,-3.805095425,76.204596,50.79828249,25.40631351,48.54648171,0.899993867,2.346306542,0.503158769,0.418090583,0.430006038,0,0.509252936,0.330060616,0.365094824,0.025931558,0,0.012965779,0.0007185,0.0007478,0.000745,4.08%,3.69%
87,BETAUSDT,0.179320508,0.880932949,0,0,0,1.461897545,1.30236446,-0.159533085,80.33550792,80.27337683,0.062131097,61.97067456,-0.500446144,2.346306542,0.478733782,0.336501636,0.271579354,0.443162279,0.446729836,0,0.329451148,0.025262097,0,0.012631049,0.07635,0.11168,0.10139,46.27%,32.80%
123,CHRUSDT,4.520488687,0.609716462,96,0,96,3.915197989,12.50523034,8.590032347,89.09853249,85.74719748,3.351335019,81.74662814,0.677123318,2.346306542,0.5,0,0,0.319856591,0,0.534790427,0.225774503,0.025025775,0,0.012512887,0.4676,0.503,0.3662,7.57%,-21.69%
249,GRTUSDT,1.384280028,0.779347031,96,0,96,2.506556801,4.490385853,1.983829052,73.89558233,84.95046854,-11.05488621,62.93979403,0.655167924,2.346306542,0.489267996,0,0.135515984,0.197648262,0.432781218,0.534790427,0.298333981,0.025012682,0,0.012506341,0.2264,0.3555,0.3441,57.02%,51.99%
0,1INCHBTC,-0.361855762,-0.594023051,28,96,-68,0.000694862,-1.389360093,-1.390054955,29.7029703,20.64190968,9.061060621,41.17708609,-0.498129237,2.346306542,0.521692529,0.446459433,0.467175277,0.291061856,0.469591574,0,0.365996778,0.023758652,0,0.011879326,8.52E-06,8.74E-06,8.73E-06,2.58%,2.46%
14,AERGOBTC,-0.395162406,0.158435647,8,88,-80,0.137369574,-3.188526054,-3.325895628,45.23809524,34.92063492,10.31746032,35.90893719,-0.498961816,2.346306542,0.482346294,0.445890727,0.443625745,0.284655409,0.519419009,0,0.362656197,0.022887305,0,0.011443652,2.70E-06,2.73E-06,2.72E-06,1.11%,0.74%
386,OGUSDT,0.022743523,-0.373857134,100,0,100,0.538419307,0.89804137,0.359622064,44.19263456,66.75435786,-22.5617233,74.24634781,0.029642967,2.346306542,0.41854926,0.423221343,0.385808714,0,0.138231876,0.408193433,0.295667438,0.022744937,0,0.011372469,5.2,5.757,5.53,10.71%,6.35%
563,VITEUSDT,1.433369866,0.659522685,96,0,96,2.234530713,3.750628276,1.516097563,38.75671527,57.00067563,-18.24396035,74.90104573,-0.028817254,2.346306542,0.534790427,0.256434067,0.462994012,0.256434067,0.085261231,0.256434067,0.308724645,0.02211998,0,0.01105999,0.0205,0.03085,0.03055,50.49%,49.02%
478,SCUSDT,5.55708235,-0.276083193,100,8,92,4.106539821,5.573107575,1.466567753,73.74075379,80.28114603,-6.540392247,72.70926465,0.842063315,2.346306542,0,0.5,0,0.496309134,0.1496269,0,0.190989339,0.021624697,0,0.010812348,0.012975,0.022533,0.009381,73.66%,-27.70%
213,FISBTC,0.033358075,0.287748939,44,88,-44,-0.152156853,-0.858521678,-0.706364825,40,30.71770335,9.282296651,45.80227426,-0.500318582,2.346306542,0.425162756,0.421988344,0.508121574,0.301231105,0.473185323,0,0.354948184,0.021463499,0,0.010731749,8.56E-06,8.76E-06,8.75E-06,2.34%,2.22%
41,APEUSDT,-0.087317527,1.21101788,96,0,96,0.622935058,0.974794731,0.351859673,76.08695652,84.67463976,-8.587683236,61.48778961,-0.473733952,2.346306542,0.447209239,0.408193433,0.398325594,0.330060616,0.461145966,0,0.340822475,0.021413214,0,0.010706607,1.641,2.458,2.24,49.79%,36.50%
573,WBTCBTC,-0.118580901,1.295714513,20,60,-40,2.826342795,1.654512982,-1.171829813,91.83673469,85.03401361,6.802721088,54.52457615,-0.545856142,2.346306542,0.437510479,0,0.364992447,0,0.549836861,0.632940406,0.330880032,0.020701971,0,0.010350986,0.9997,0.9999,0.9996,0.02%,-0.01%
19,AGLDUSDT,1.503564417,1.023769646,96,0,96,1.377938971,3.841256278,2.463317307,68.6746988,78.47689972,-9.80220093,61.59254214,0.909902068,2.346306542,0.447959213,0.24432273,0.24432273,0.177323181,0.45362481,0.301231105,0.311463962,0.020431526,0,0.010215763,1.349,1.819,1.614,34.84%,19.64%
